Date,Open,High,Low,Close,Adj Close,Volume
2014-06-03,121.925003,122.500000,121.025002,122.324997,110.292931,130748
2014-06-04,122.324997,123.275002,121.574997,122.199997,110.180222,107562
2014-06-05,123.500000,126.699997,122.500000,125.800003,113.426125,1942952
2014-06-06,125.500000,125.800003,122.650002,124.525002,112.276535,179806
2014-06-09,124.000000,132.000000,124.000000,125.400002,113.065460,518720
2014-06-10,125.000000,125.800003,123.500000,124.150002,111.938416,87814
2014-06-11,123.500000,124.949997,121.500000,122.949997,110.856453,127728
2014-06-12,122.449997,124.500000,121.025002,124.050003,111.848267,106948
2014-06-13,123.525002,124.775002,121.400002,122.074997,110.067520,68956
2014-06-16,121.000000,124.400002,120.824997,123.400002,111.262192,112944
2014-06-17,122.150002,123.875000,121.175003,121.425003,109.481445,129512
2014-06-18,121.500000,123.000000,120.800003,121.175003,109.256042,34970
2014-06-19,121.250000,122.224998,120.000000,121.125000,109.210945,65852
2014-06-20,121.500000,123.000000,119.949997,121.224998,109.301132,97182
2014-06-23,120.000000,122.250000,119.675003,120.375000,108.534744,64644
2014-06-24,118.275002,120.400002,116.349998,117.525002,105.965050,219326
2014-06-25,117.550003,120.500000,115.550003,119.175003,107.452759,108692
2014-06-26,120.500000,121.150002,117.500000,118.300003,106.663818,214456
2014-06-27,117.550003,122.000000,116.699997,121.050003,109.143341,354364
2014-06-30,122.824997,122.824997,120.000000,122.025002,110.022430,162796
2014-07-01,122.750000,126.000000,122.099998,124.699997,112.434319,663764
2014-07-02,124.500000,126.025002,122.500000,123.025002,110.924072,101348
2014-07-03,123.500000,125.025002,123.199997,124.500000,112.253975,328202
2014-07-04,124.500000,125.449997,123.750000,124.550003,112.299065,420246
2014-07-07,125.000000,128.000000,124.900002,126.000000,113.606453,721094
2014-07-08,126.550003,126.750000,122.525002,123.974998,111.780624,428546
2014-07-09,124.875000,124.875000,118.500000,121.074997,109.165863,148966
2014-07-10,120.050003,121.375000,119.050003,120.349998,108.512184,139620
2014-07-11,120.900002,121.875000,119.500000,120.625000,108.760132,178948
2014-07-14,120.974998,121.000000,119.074997,119.775002,107.993759,214092
